feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,file_id
-302.69599712493755,71.22315228475283,-19.793222578693197,18.126180802714334,-24.78164542905272,-7.365566618774579,-15.77446490437745,-8.82226428416766,-8.31791485709959,-2.7215445465897314,-4.717826206152026,0.29233231708475443,-3.0697178655563424,58.21348499176709,0.04130177111519058,0.16719285102739725,2035-147961-0002.flac
-320.0862447331461,74.06710622699073,10.161562614628439,6.7290871170799385,-0.8088130474425433,-12.543317827515388,-27.408566150638496,-23.560851819193765,-6.995314075169938,-4.503557278006599,6.419719500421138,3.3076696152265153,-8.524222097604463,32.438303684920406,0.030953691958899746,0.16179994733146066,2902-9006-0019.flac
-308.05873747605546,117.6505273085374,-13.35531942477593,31.825813309962932,-10.036395612129798,5.380431807155793,-2.492292751486485,-0.40355962193929235,9.426939883598914,-1.2617771898324672,0.4830662697553635,0.5853757945390848,3.3270967731109033,8.709787094134551,0.045680351082522136,0.048317307692307694,1988-147956-0023.flac
-333.5021127929688,69.91761142492294,9.413971837162972,18.8356950507164,13.439677371561528,-12.234962635785342,-0.08375182646512985,-0.47325173181295394,-4.636126267552376,-4.414621495783329,-11.761080173969269,-1.826315011203289,-2.9309568575918674,34.046748923897745,0.04547802063720883,0.168416015625,3000-15664-0009.flac
-318.8901846442424,76.37071319868866,13.150391443252143,12.170880028479536,14.09616503854033,-8.637246985670547,-6.738039303203704,1.2094490131441975,-12.942614475816068,-2.730799660401445,-9.5383504270248,-10.457734834297861,-14.838377620132876,32.16689474397982,0.055681669813130726,0.11166166923415492,251-118436-0022.flac
-304.7113263607025,78.89050417728723,-23.491579246986657,14.709111980814487,-23.333242339454593,-8.127810167055577,-22.076961269881576,-8.919613727380057,-6.458155173156411,-7.1999063469935205,-2.3876524608116596,3.1273391669616104,0.24868225129321217,40.381612048856915,0.0418616680201012,0.15116119384765625,2035-152373-0012.flac
-329.3815007432599,90.52299242153346,-24.889223473094333,12.917479968516625,-18.6015620849957,-11.378041442866637,-19.95090389070667,-9.079883540902182,-5.608158287043883,-7.821833590480769,-5.37777428593591,2.3740149040088476,-3.0972325815775683,56.1711951811737,0.038436834726517446,0.1505959769275701,2035-147961-0022.flac
-310.81788583235306,92.52672778476368,-37.549221232533455,-1.2204767546870492,-17.155003887008537,-6.1617935381152416,-23.44984618371183,-8.804368754679507,-0.9321237499402328,-10.837402291257273,-6.752130794254216,-0.7793703897094185,-4.6986870393157005,43.438049413602464,0.06533722890691768,0.11964555220170454,2035-147961-0034.flac
-335.73401604221294,69.25655981604368,-7.690506125312962,44.32760025083202,-12.270225870609284,2.5026235569421558,-9.199491599671644,2.511091106436024,4.257927630760082,0.8143694935596153,0.18279826118521494,1.6637074418263893,4.922346734184108,19.378082958027107,0.028260547166358528,0.11483973672945205,2412-153948-0000.flac
-327.77931352698283,77.13958582534738,-16.325481666948484,17.757451161353483,-18.388295235193294,-4.207208328661712,-24.666918970126172,-11.309837727637394,-9.974717953736368,-5.785324664997018,-3.2257258921213774,2.881653555061506,1.1984367296099663,44.209625675237696,0.03528475537605118,0.14839716372282608,2035-152373-0004.flac
-306.8175206211635,92.32832786832537,-36.63237787263734,19.621563685621535,-21.749934539454323,-10.78667290551322,-25.51856048277446,-9.96951048192169,-6.8139428794384,-4.55507680611951,-4.745474575757981,0.6622865480184555,-2.5238381356852395,49.82958622966494,0.042365480859963486,0.1334765625,2035-147961-0018.flac
-296.7446931546502,93.08916286361398,-1.1590783942981622,-4.204949686066378,-10.036029641365644,-22.328127658296353,-27.0013673941466,-22.781832465085305,-8.279336603281951,-2.435743018679047,3.2047696666546632,5.96224819017538,-12.319081441565672,32.99443358955322,0.049079528238727924,0.1360111112985961,2902-9006-0003.flac
-252.77430759492466,88.1510321124981,16.21979735280728,32.12763277726258,0.3030665397562616,7.546135517549726,-21.964968846367846,1.4090432885199622,-14.996275281747344,-3.5408472557821886,-7.588167351268517,-4.5348336507255835,-6.5222451452857975,26.77357363560405,0.05209961449034013,0.11687865543886612,422-122949-0020.flac
-312.58335323878697,104.05819887080362,3.7150733464317662,12.337202412656376,16.73840149689998,-13.779938406773976,2.8926011011430197,-6.40491708570293,-7.29249037157212,-2.7881207647493906,-14.667521624993533,-7.006645226606301,-4.238327324283975,25.92056157539998,0.05379370819321983,0.13123116629464285,3000-15664-0033.flac
-330.259446144104,117.00969711194436,1.8268061140552163,44.128300815199815,-3.9711636205514274,9.446704926900566,-1.8028636972885579,-3.3769392444131276,4.5372657175951945,-0.5335041647776961,4.403438700828701,0.5356570625056823,6.36844976999176,4.986065202315028,0.043580630144181974,0.043947855631510414,1988-147956-0019.flac
-342.60350945290554,94.94553955954112,0.20282207714037948,4.859784783272261,9.34382148036796,-8.5364669357123,-6.54246083270298,-2.5693519241019582,-5.860664961378226,-3.657608093003209,-13.622714973567577,-8.620927231365375,-15.903157871090963,34.20075144694093,0.060568080400525505,0.08732553546348315,251-118436-0018.flac
-294.3586616224915,86.6867739044073,-26.478763399233344,15.9684906067284,-21.25873442051065,-5.3626479545167385,-17.372565262360883,-9.19142823273899,-6.559100850392844,-6.538454853168881,-4.2409949632546375,-1.3603340245157707,-0.7190410825814909,29.95433448607685,0.04709938921581755,0.11428763120229007,2035-147960-0004.flac
-337.3694816002479,106.83994428546,-2.2714891634308376,13.771121629919762,4.816706569339985,-16.00998906103464,2.4953183080905523,-5.4114451587964325,-7.269601220217271,-4.749491864289993,-9.23317682189055,0.34338926896452904,-3.331389013773356,38.94732460838098,0.04617725437702365,0.13780799278846154,3000-15664-0025.flac
-285.3271058161456,81.57080022800237,-26.39586158892266,16.193136041325733,-25.239025599526283,-0.8758259048139242,-16.039525099042663,-8.703461127845864,-7.935674875190384,-3.6825289494336997,-3.28045711156569,-1.2248394910554241,-2.4689429886359022,30.900818129679315,0.054250671172906696,0.13148349389097744,2035-147960-0012.flac
-301.3983664475088,81.24807922210633,0.8862047441538394,5.8475013920509324,-3.2693504143770284,-18.812564493794962,-26.505958309221104,-22.960336421946373,-5.977892205148466,-3.3307630620368824,5.222062956813107,4.241005380615944,-11.236012248117037,32.669622950490535,0.03659514636894428,0.14228063868725394,2902-9006-0015.flac
-312.0559763893438,79.20546374818001,1.566630963948453,7.9829696674705675,-7.792268665314748,-17.315475483509626,-23.685928754671988,-22.395395230840553,-3.8908181174024707,-5.9817624866355175,8.230268432557303,4.853255857074148,-11.741130865795018,34.30578760830773,0.03382155622376076,0.14722291952390282,2902-9006-0014.flac
-304.64722796848844,83.42172444576309,-24.339865795203618,6.83428142113345,-10.44264090628851,3.866476288863591,-15.228989668013085,-10.236923702415966,-5.521754923320952,-3.658283795451834,-3.2885736771637486,-0.7032787551482519,-2.132078126427673,36.44911080953621,0.04765717432019301,0.13909621465773808,2035-147960-0013.flac
-306.07701636114183,113.35006122005174,0.1454783127922775,30.825892057093217,19.8662594259458,-20.02511307052242,1.9288912932335927,-6.995739116877923,-10.415984930558883,-7.866284853616902,-14.83585201983359,-0.3712528472425706,-3.2152724055148676,24.68030961322058,0.060219630049859564,0.11435480742099323,3000-15664-0024.flac
-313.19407063008686,89.82570299132621,10.132399642450896,3.887291484099909,-0.6594371236134372,-9.03069438961721,-7.198059797577539,-7.47049934639074,-5.812142098950311,-7.898999106315351,-13.913566624159435,-7.162002270434228,-15.730240735544468,38.167574297252806,0.055958744886930034,0.12876071770543177,251-118436-0019.flac
-290.46974537673503,92.33638785461198,-27.012395109366445,12.115643434009506,-20.078822701880075,-3.758876714457586,-20.218351846506582,-10.211960067086428,-7.310912216751321,-3.5632569606153712,-2.035541317922976,-0.7599304854074149,0.4776777351654849,27.673008108601987,0.0478308810654675,0.12641743780339806,2035-147960-0005.flac
-292.12383807229855,103.79950406015618,-0.3967769623589306,21.602898202508776,15.702098682173187,-15.046240936800881,-1.223392651249761,-7.690856464360117,-12.154347436650058,-7.850778225055538,-10.912485055166606,2.9746448844234266,-4.0095758782890885,25.11141512846667,0.07827015300209227,0.11605485932917889,3000-15664-0032.flac
-309.6487468685116,128.83145623164134,-10.600445328532038,29.3397549829773,-6.464631241721076,9.539183501724724,-0.09897705617251697,1.5495106497326412,6.255727271775942,2.351116257073643,1.9015559827959216,1.6919027357488066,3.1665685541994937,7.624483354322545,0.050778205011476264,0.05856735641891892,1988-147956-0018.flac
-251.9962847058659,90.46324220660051,14.48463568887122,39.065973985705625,4.045582888333564,6.364532806185691,-25.072324359672194,-0.6262299417041861,-14.635171902232265,-3.8088584315191287,-8.529760603434042,-4.24155877299269,-6.806477024663305,18.982556980000034,0.05053520619385977,0.1069914003463476,422-122949-0021.flac
-306.38294514973956,84.40458042065302,-21.495326189994813,12.861922507286073,-23.51797194123268,-4.818076987117529,-19.904866283535956,-7.952219297091166,-8.576197115654747,-4.6061028585831325,-4.55889350771904,0.9844335472583771,-2.23832119534413,59.78505335887273,0.03925259051223596,0.15041666666666667,2035-147961-0019.flac
-317.0082290813487,80.47727954427722,11.91185528664319,-0.2579984796303575,-6.087926589513338,-14.71351063499848,-20.330034825109667,-15.89822642901732,-6.762786137641117,1.4223878864319093,5.826826295625138,1.0043668743943976,-7.9512030774407005,33.34284147139518,0.030470377312139457,0.16670210643481181,2902-9006-0002.flac
-309.0795572131039,71.43214208244801,-14.186492404051016,12.582786814588681,-21.64212370785908,-7.031030005129295,-21.22374105205469,-12.736869661531816,-9.123781333204988,-6.564139005377115,-2.399602415360084,0.805230887212385,0.9358081651923461,47.16802256053361,0.03703940629254724,0.14985683151631157,2035-152373-0005.flac
-305.8891187830174,81.26928714597116,-21.308344624868642,44.98399695654408,-18.17464467425658,5.64844575959136,-9.864292691090911,2.473222639921226,5.8368889572591405,1.0181633251688038,-2.7890850027462633,0.4095549387319472,4.412707712557903,28.17206924809511,0.03653015648786228,0.1134296637537994,2412-153948-0001.flac
-332.02495954190084,90.6084975917437,-21.16758260261594,3.0200634583046564,-20.334940142885984,-5.531259205606249,-17.530527286710797,-13.168606143945839,-11.397753272314517,-7.843022966506886,-1.2203777524811483,-3.1096174587980348,-2.626462245806616,38.584134344381894,0.0571193099546121,0.11259879842836257,2035-147961-0035.flac
-295.72340494791666,102.5849942224997,-27.578182585151108,8.410295584332198,-15.14911053666362,-5.8807861121716325,-25.88419177841257,-17.80430226502595,-11.571937989636703,-8.224860996835762,-4.970850568347507,-2.3477349076006147,-1.5061945972619233,13.820186920519228,0.06990224720427284,0.09495804398148149,2035-147961-0023.flac
-289.8181667985587,72.74320039803955,17.875866692641686,3.13146924835512,-2.9187053195361434,-7.428135134022812,-10.452086524031628,-7.344164336292908,-9.014593851634826,-6.029546370066103,-11.623210766192141,-6.320310928628662,-12.664278261277868,39.57083739323178,0.07204806759654767,0.15877559267241378,251-118436-0023.flac
-302.2504682064056,77.39912093817256,-20.267930619139225,16.743030169047415,-22.923232874425594,-10.532989481603726,-18.462974353693426,-9.531063495040872,-5.44719159542583,-6.791610654268879,-1.8910132297081872,4.217407186323544,-1.20375149815809,44.643460110435264,0.039688272642888475,0.14285659790039062,2035-152373-0013.flac
-357.9597159563485,111.9470043162168,-2.8915619675890873,42.613790810108185,-7.534559391502102,6.931126825006332,-0.26823929760415677,1.3049446940422058,6.659249973878012,-3.224286545131166,3.1425027633875104,-0.6234672887850616,4.48586927868931,4.836602622800965,0.03564416363803764,0.03699971861758475,1988-147956-0022.flac
-309.0636070232673,86.15849150568614,7.448783892275665,29.14023582855689,10.554618470572633,-13.925233415130691,0.07207736229808459,-9.324706239185383,-6.1674046780859015,-7.8800807803355415,-13.772157096914176,-3.189508550942605,-4.57352402504405,26.659386565936316,0.06221879551740668,0.11527887353756158,3000-15664-0008.flac
-381.8872316248277,85.56355999217314,-17.86672034736942,6.310764129372204,-15.814890980019289,3.314059005765354,-16.32170577803079,-4.5738819676287035,-4.69651370679631,-3.547112556766061,-2.9869939719929413,1.9886639188317692,-1.6728378695600172,53.40270684992566,0.022652765382629107,0.13973460477941177,2035-147961-0003.flac
-308.1823799605379,77.31230118287776,10.568810956608392,7.3017931533252405,-5.815114303902833,-19.45866606859286,-24.145681611167458,-17.92721808387223,-5.185138541201274,-3.7069935039830897,3.911925042696862,2.630433569738489,-10.799092715862626,33.276328584986054,0.03703307951991065,0.16172099161052894,2902-9006-0018.flac
-380.09385422040833,65.6283674779928,7.133077091625276,8.603214136834415,-3.7516670369033545,-14.141291113675765,-24.331706673469185,-17.167557470641047,-3.987020897977757,0.4903185315570741,-1.6838600613036245,1.574584330590266,-4.392727916251938,45.214233734135355,0.028189668395086454,0.1486309699292453,2902-9008-0016.flac
-294.2973181437976,111.9686459484946,5.117823725116664,20.92588634928459,10.822264806023373,-16.65004164336497,2.772121866201532,-6.2977549323601085,-12.06883980517317,-6.028565795532441,-13.38036101351818,2.4208161551964107,-3.5857827824912047,18.818202416444645,0.07557491668242802,0.07677080126231527,3000-15664-0028.flac
-316.3432495559471,138.31873716824296,-13.919883270626483,30.133579851060674,-20.862101993699003,1.3378732441452101,-1.078148985038633,-1.147449966965486,15.75620241700739,5.630028952291046,2.089893295713093,7.308396560342415,1.5405366761960846,6.593055852081465,0.05039476373138419,0.04156405683876811,1988-147956-0002.flac
-288.27587041440216,106.17012261964273,8.202503879227931,8.11511836466582,4.08996911264848,-13.266614798488824,-9.292940922578175,-7.401949185651282,-9.32604156654814,-9.780867908333523,-17.726802113263503,-4.392207597476848,-18.47196690051452,25.57870779413244,0.07527411489239624,0.10632218070652173,251-118436-0003.flac
-351.39294811945194,71.83606818813719,11.669355103172544,-1.4014936954351471,-4.601869567863298,-16.285525815810104,-27.238297899103944,-14.023881607630598,-12.208168778152329,-2.068246611508183,0.629448521275794,2.029716036665667,-5.167827402051203,38.37221810083623,0.02596106017528645,0.1751479478882834,2902-9008-0000.flac
-312.33252627607703,94.76323791172193,-15.826928686404575,30.37725697738537,-2.4338321305703428,3.3906649670739104,3.324750044207642,-4.672810459482497,3.3290792155093043,7.1149550741133485,3.942864393842393,2.7093516475912454,1.5287322617959285,20.220653921365738,0.05468593205770721,0.06107053894927536,1988-147956-0014.flac
-342.9765731117942,85.320027570291,-16.880243083021856,7.5684811987660146,-13.87717451534488,0.29034119844436646,-14.085197423263029,-8.462270256606015,-3.634901091050018,-5.982668869129636,-1.6627530088478868,-0.7308843412182547,3.8125050393017856,33.75400327823379,0.03023659954884682,0.12897727272727272,2035-147960-0009.flac
-346.1549353063459,86.06748908793432,24.959629784321645,18.428325749007907,5.472397507295101,-7.549518575506098,-6.6455487302069125,-4.0021743326497505,-9.474350776236792,-8.884430699270858,-13.397941874417327,-9.930879576407241,-16.860831799900392,24.530108015565478,0.0538563647110445,0.12282151442307693,251-118436-0015.flac
-341.83789998834783,78.0765793431889,-23.653961371291768,9.618272539228201,-21.393765590407632,-1.6245637991550295,-16.800300411710683,-11.132270609113304,-6.382553341205824,-4.104678945277225,-1.175611120394685,7.386507935144684,-3.762525636364113,82.29567631130868,0.03577095921090487,0.17165305397727273,2035-147961-0015.flac
-313.34826216117415,93.57973039607522,15.473060274565661,21.34324709442321,14.332987565547228,-10.927609799400209,1.2135448408111063,-3.7094619399104167,-5.5072071561737665,-5.171412048674134,-13.890490778460704,-2.965799630772342,-1.7663866397210215,28.946445812545125,0.05271866269369504,0.1438621238425926,3000-15664-0012.flac
-309.8236297100672,67.74959352612495,-13.814655650640766,12.296240849908427,-13.27033837409037,-12.365991823031564,-21.450201642056893,-11.024508802392056,-6.7930291356085855,-8.409756576278113,-2.561739932292062,1.1519080880218326,-0.8173364344778096,45.217137306571225,0.03537358872410309,0.15801123587407748,2035-152373-0009.flac
-314.88738324748937,99.53096041505906,1.2381428934596663,21.95795304454233,12.132332313342474,-19.22256001815274,4.539383313030153,-6.491267346846524,-7.502935888384705,-5.286022834665147,-15.557696733382803,-5.270848678341553,-7.852427214198741,19.998036252399583,0.054100624630232755,0.10503755635883084,3000-15664-0045.flac
-316.98482963017057,91.24547630832309,-24.413822069054557,10.992820741874832,-19.32639172584528,-3.501805083116605,-19.54907134565569,-12.31475262259621,-10.328816917370117,-10.613242876494215,-4.3181144923326515,-2.207926938398963,-2.1052851630818274,38.23597080819309,0.05124815047643746,0.14098249162946427,2035-147961-0039.flac
-233.929123824682,85.59538317185182,18.30352563239061,30.480072321647253,0.09649757238534781,5.012765634059906,-24.002955956795276,-1.809541215461034,-17.44113691636385,-3.061379241561278,-10.286205555651433,-6.0671936448185875,-5.692760068178177,26.969786146435982,0.06419530463739274,0.1360401642628205,422-122949-0001.flac
-258.2325511324233,62.03274197509323,29.88300858632378,29.592985892641373,8.651562467865322,12.952254495758941,-28.118637983349785,2.402991545805033,-15.796429198721182,-7.175586452950602,-8.544954937437307,-3.694958365049915,-0.2318153485007908,20.179002561431002,0.05630068762389862,0.1779112884963768,422-122949-0017.flac
-362.08776017073745,106.39257996946901,1.5014460407770598,15.666758047355401,9.7082011283754,-15.105036096258479,2.3893424393916196,-8.11856526218273,-10.77414947109563,-6.2948146260210445,-9.228624767654544,1.5720426708787352,1.1000399420877078,27.749439319411476,0.05245058225041798,0.09784405048076923,3000-15664-0004.flac
-355.7431431820518,114.18701273516605,-9.823868707606668,41.96508083218023,8.031945059958257,4.668805991544535,-0.6717579639271686,2.2054625949577282,8.468031629135734,-1.0903117782191227,3.668062397719998,2.5282606098212694,5.875076491826851,4.032623620017579,0.03981458889565578,0.03990414268092105,1988-147956-0025.flac
-298.8202914694081,62.70824058107708,-6.129774260520935,16.272619601306708,-20.306546749498533,-12.183061953731205,-19.374653149817302,-10.787447643895511,-7.050934125806974,-4.789478872068551,-4.089196681846743,4.845887260851653,1.266518711525461,46.44454381271549,0.037098538418523154,0.17919709578804346,2035-152373-0014.flac
-378.1978947957357,83.07423317233722,-8.895993074898918,18.09332126379013,-9.070050530383984,0.6588693844930579,-19.016589800516766,-10.723290769259135,-3.49258308360974,-7.703137441227834,-4.3549539290368555,1.4456839695572854,0.3912254684915145,39.25414729515712,0.014545765561827769,0.14487711588541666,2035-147961-0024.flac
-329.0148511140243,71.24188653412072,-10.944949620443841,47.16064306510531,-7.947510442170112,4.161184987296229,-14.135592054413712,6.49090011547441,4.5891793574328,2.001145618279343,0.7284033086312853,3.590033465753431,8.773591150408206,19.028581008315086,0.02908912466575756,0.09775709069293478,2412-153948-0010.flac
-330.6401716838784,84.80946641899473,-27.278608192496584,5.496074082527293,-15.317881253183163,-7.490239070067482,-24.07398065909194,-10.341773791830935,-6.424406071481068,-6.450307151620289,-3.1374856622091363,0.5239975473710469,-0.44389105038846144,44.51753203666979,0.04031766838015085,0.14327341949884792,2035-147961-0032.flac
-328.2127524742713,86.58028490073406,-18.41559454566584,41.29785946424191,-13.44594577075197,8.324430767561381,-12.338521117717027,-0.29141586079047277,9.244089715225766,2.3456678046629977,-0.8900449778741368,2.1386513988559064,4.487529667839408,24.35059155477927,0.026650583076116164,0.10877309945913462,2412-153948-0006.flac
-311.40249793023247,96.03776524313295,10.82169220597904,21.914885619104233,12.245400852684316,-11.28344375311571,-0.9856213330411219,-3.5545557133123253,-3.2690257675499534,-7.214816731436283,-12.428983673277546,-0.7884368798856077,-0.9263146284649896,30.60175531064101,0.053864719048465425,0.12308143574183303,3000-15664-0019.flac
-327.7026162866044,79.4937235847728,-21.864717493522658,18.89665250480175,-21.67676333935089,-4.005799053236842,-22.675542260379824,-11.166614368659992,-6.493668057585824,-4.907658088901272,-2.5016988560761493,-0.15431621920776695,0.7957710685999426,40.36095266472803,0.03148966921016587,0.147071315817637,2035-152373-0002.flac
-306.01762121219446,77.88721666088199,4.983322622007368,3.6490450676235526,-8.299984049918775,-18.36705875002069,-26.85036614634613,-23.42943585998941,-6.5955081801898405,-6.281184411653788,3.8819351660069263,2.325007644893214,-12.558893220364531,39.499690091609956,0.038098799961153416,0.1550960125309406,2902-9006-0005.flac
-250.83817862533942,60.04927872702843,31.28530328913433,43.673070445729465,10.456198186554559,14.017722776968304,-16.683484285270296,6.377362087514342,-5.454253931098232,0.18500410976206383,-8.746272335787554,-0.9767437992299476,-5.395670446789846,26.419685207452716,0.04863863755528611,0.15770174352134148,422-122949-0026.flac
-332.19848673684254,93.90442664539079,3.195881401370098,20.774763963197344,8.632875719289114,-13.534771899680619,6.172684641046957,-9.431139160455627,-9.904090457801502,-7.480885598506149,-17.273333214223385,-2.29373285504566,-6.920025383013409,23.57243087868412,0.05112073675202843,0.11282943131087662,3000-15664-0035.flac
-292.6213635331026,82.8782972157647,-25.67631354147992,12.599586132308636,-18.067056133428636,-4.865639700194558,-17.48912203430269,-13.36730084673162,-6.06744550367555,-6.145048882260864,-3.7960906558626397,1.6500388172989717,-0.5656524598060532,33.04203937555048,0.04319042803102681,0.15065856272563177,2035-147960-0002.flac
-287.5381422631535,103.33056794677252,8.220033446763768,27.271717933592974,13.425269643235723,-14.173993914583583,2.9184676066592887,-6.89767791542374,-10.939010162596349,-5.120758889633932,-13.532714646263623,-2.178950333668862,-3.0748146701558134,39.74041775641618,0.0705735581339715,0.13416582272376543,3000-15664-0023.flac
-330.9224653361756,114.59498265753558,-1.2432418977036888,33.5780726581076,-4.275328219120885,6.659172659302935,-2.098265536405422,-1.8482558182728144,4.79973683828189,1.6761628443973116,1.0204960876776847,-2.0023975296888823,2.7312338028425054,3.5541657793485086,0.04403978460870775,0.04007523148148148,1988-147956-0009.flac
-306.76443584987095,89.2723887358393,-24.643598416873388,20.603315613099507,-19.60778651407787,-1.685502213878291,-18.730345099100045,-12.29482062224831,-8.599160484118121,-9.620486617514066,-6.326576993507999,-1.4374303078012807,0.7024969554373196,24.674094900488853,0.04808091120960723,0.11117815290178572,2035-147960-0014.flac
-342.0214567526793,109.33229765647496,16.713026350965865,9.164992476273806,0.3730919770705394,-4.097949134080838,-4.0928477543286785,-1.801238708771192,-6.670119489767613,-5.6459257867855905,-13.534339351417163,-2.858903353030865,-17.37441228215511,30.956223447353413,0.05739264375868235,0.11247746394230769,251-118436-0008.flac
-326.3041425432478,71.149905993078,-11.61183832451365,7.349111360938926,-21.438710608764698,-6.046302423385301,-19.15103392583087,-10.189332399601327,-10.061908753518772,-2.537705644741094,-7.162438506022432,-2.764346672180004,-3.1319533486787536,35.73114155423372,0.030322477698310354,0.18386175399436092,2035-147961-0008.flac
-314.48111698781844,77.73322597057592,7.060429736462643,4.937567003721224,-3.8602308817743824,-14.07943328483392,-27.151158808670242,-21.29065096776316,-4.3598582146675895,-4.075448553419585,5.847289420691111,2.604962790317887,-9.450645645175852,32.68575445986051,0.03284767882514447,0.16475013348696044,2902-9006-0013.flac
-257.97572077875554,87.70790914867236,22.74213523061379,41.45649709649708,11.453215994588707,14.70312982732835,-16.216492127465166,7.549706079389738,-1.3690751564243566,-1.0538288733881453,-2.9121732478556424,-1.206713792098605,-5.3945559204920475,21.801953078612037,0.04427326946903992,0.10945991847826086,422-122949-0030.flac
